GeoID,Zoom,Link
60374033232,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374033232&x=-117.8249111&y=33.9923786
60374033233,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374033233&x=-117.8163392&y=33.9976195
60374033241,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374033241&x=-117.8273944&y=33.9714394
60374033242,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374033242&x=-117.8229439&y=33.9851395
60374033243,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374033243&x=-117.8037788&y=33.9920246
60374033244,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374033244&x=-117.8108727&y=33.9778744
60374033251,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374033251&x=-117.8253363&y=33.9567025
60374033252,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374033252&x=-117.8378575&y=33.9791723
60374033253,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374033253&x=-117.8437446&y=33.9712347
60374034011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034011&x=-117.8649416&y=34.013561
60374034012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034012&x=-117.8696005&y=34.0077704
60374034013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034013&x=-117.87426&y=34.0180437
60374034021,15,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034021&x=-117.8582217&y=34.0167418
60374034022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034022&x=-117.8510252&y=34.0207025
60374034031,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034031&x=-117.8330102&y=34.0352467
60374034032,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034032&x=-117.8421212&y=34.0234349
60374034033,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034033&x=-117.8475962&y=34.0362419
60374034041,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034041&x=-117.8513684&y=34.0292579
60374034042,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034042&x=-117.8607651&y=34.0251335
60374034051,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034051&x=-117.8420549&y=34.0509012
60374034061,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034061&x=-117.8556711&y=34.0450793
60374034071,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034071&x=-117.8669056&y=34.0324436
60374034072,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034072&x=-117.8749208&y=34.0410335
60374034081,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034081&x=-117.8836715&y=34.0286826
60374034082,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034082&x=-117.8786918&y=34.0199781
60374034083,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034083&x=-117.8884719&y=34.0241341
60374034084,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034084&x=-117.879137&y=34.0230354
60374034085,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374034085&x=-117.8771982&y=34.0302904
60374035001,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374035001&x=-117.8519158&y=34.06256
60374036001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374036001&x=-117.8779175&y=34.0758634
60374036002,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374036002&x=-117.8547714&y=34.0715056
60374036003,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374036003&x=-117.8537245&y=34.076846
60374036004,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374036004&x=-117.8715981&y=34.0800284
60374037021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037021&x=-117.8586364&y=34.0948374
60374037022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037022&x=-117.8571839&y=34.0886555
60374037031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037031&x=-117.8463512&y=34.09761
60374037032,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037032&x=-117.8456031&y=34.0906306
60374037033,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037033&x=-117.8518586&y=34.0929454
60374037211,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037211&x=-117.8680587&y=34.0963289
60374037212,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037212&x=-117.8802815&y=34.097729
60374037213,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037213&x=-117.8860566&y=34.0945876
60374037214,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037214&x=-117.8769224&y=34.09391
60374037221,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037221&x=-117.876889&y=34.089106
60374037222,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037222&x=-117.867592&y=34.0914666
60374037223,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374037223&x=-117.8710169&y=34.0855313
60374038011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374038011&x=-117.8681697&y=34.1029636
60374038012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374038012&x=-117.859439&y=34.1048888
60374038013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374038013&x=-117.8593952&y=34.1012326
60374038014,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374038014&x=-117.877108&y=34.102687
60374038021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374038021&x=-117.8506898&y=34.1012242
60374038022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374038022&x=-117.8507255&y=34.1048889
60374038023,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374038023&x=-117.8420023&y=34.1030791
60374039011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374039011&x=-117.8683958&y=34.1219002
60374039012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374039012&x=-117.8772357&y=34.1193631
60374039013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374039013&x=-117.8769816&y=34.123276
60374039021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374039021&x=-117.8681862&y=34.1144401
60374039022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374039022&x=-117.8682494&y=34.1083941
60374039023,15,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374039023&x=-117.8768564&y=34.1116203
60374040001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374040001&x=-117.8857327&y=34.1197192
60374040002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374040002&x=-117.8858131&y=34.1160585
60374040003,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374040003&x=-117.8884021&y=34.110878
60374040004,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374040004&x=-117.8852475&y=34.1083515
60374041001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374041001&x=-117.8946383&y=34.1196832
60374041002,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374041002&x=-117.8933765&y=34.1156829
60374041003,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374041003&x=-117.8936937&y=34.1099432
60374041004,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374041004&x=-117.8977397&y=34.1140664
60374042011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374042011&x=-117.8974673&y=34.1278377
60374042012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374042012&x=-117.8930591&y=34.1252806
60374042021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374042021&x=-117.8857494&y=34.1268792
60374042022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374042022&x=-117.8857437&y=34.1232739
60374043011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374043011&x=-117.9016945&y=34.1271885
60374043012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374043012&x=-117.9054755&y=34.1240163
60374043013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374043013&x=-117.9044045&y=34.1316368
60374043014,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374043014&x=-117.9044055&y=34.1289517
60374043022,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374043022&x=-117.9033383&y=34.115791
60374044011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374044011&x=-117.9111739&y=34.1299075
60374044012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374044012&x=-117.9204583&y=34.1312076
60374044013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374044013&x=-117.912594&y=34.1248713
60374044021,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374044021&x=-117.9259181&y=34.1199537
60374044022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374044022&x=-117.9129065&y=34.1206899
60374044023,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374044023&x=-117.9171839&y=34.116162
60374044024,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374044024&x=-117.9106195&y=34.1161373
60374045011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374045011&x=-117.9220312&y=34.1109251
60374045031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374045031&x=-117.9120723&y=34.1105983
60374045041,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374045041&x=-117.903379&y=34.1084526
60374045042,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374045042&x=-117.9033083&y=34.1121884
60374046001,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374046001&x=-117.9380984&y=34.0988884
60374046002,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374046002&x=-117.9610912&y=34.1229947
60374047011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374047011&x=-117.9912125&y=34.0755992
60374047012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374047012&x=-117.9991704&y=34.0709124
60374047013,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374047013&x=-117.9945363&y=34.0711663
60374047021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374047021&x=-117.9878865&y=34.0724563
60374047022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374047022&x=-117.9857517&y=34.0689293
60374047023,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374047023&x=-117.9797061&y=34.0707338
60374047031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374047031&x=-117.977073&y=34.0666422
60374047032,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374047032&x=-117.9963588&y=34.0635066
60374048011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374048011&x=-117.9704857&y=34.0819003
60374048012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374048012&x=-117.9766691&y=34.0804953
60374048013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374048013&x=-117.9764953&y=34.0760755
60374048014,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374048014&x=-117.9835793&y=34.0785347
60374048022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374048022&x=-117.9726603&y=34.0730952
60374048031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374048031&x=-117.9659888&y=34.0671875
60374049011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374049011&x=-117.9811832&y=34.0961065
60374049012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374049012&x=-117.975803&y=34.0957391
60374049013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374049013&x=-117.9714243&y=34.0957893
60374049021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374049021&x=-117.97983&y=34.0886903
60374049022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374049022&x=-117.9784159&y=34.085248
60374049031,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374049031&x=-117.9730094&y=34.0903183
60374049032,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374049032&x=-117.972511&y=34.085961
60374050011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374050011&x=-117.9599869&y=34.1031687
60374050012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374050012&x=-117.9670853&y=34.1030733
60374050013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374050013&x=-117.971565&y=34.1048619
60374050022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374050022&x=-117.9528432&y=34.1032332
60374051011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374051011&x=-117.9573014&y=34.0957799
60374051013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374051013&x=-117.9670749&y=34.0942293
60374051022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374051022&x=-117.9673476&y=34.0887348
60374052011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374052011&x=-117.9489706&y=34.086496
60374052012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374052012&x=-117.9513434&y=34.0816661
60374052013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374052013&x=-117.9547712&y=34.0861072
60374052021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374052021&x=-117.9653536&y=34.0830709
60374052022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374052022&x=-117.962301&y=34.0799212
60374052031,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374052031&x=-117.9569613&y=34.0762599
60374053011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374053011&x=-117.9431084&y=34.0894706
60374053012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374053012&x=-117.9382639&y=34.0848471
60374053021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374053021&x=-117.9428618&y=34.0790402
60374053022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374053022&x=-117.9398587&y=34.0750398
60374053023,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374053023&x=-117.9483135&y=34.0768798
60374053024,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374053024&x=-117.9510205&y=34.0729231
60374053025,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374053025&x=-117.9368505&y=34.0789383
60374054001,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374054001&x=-117.9274015&y=34.0958302
60374054002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374054002&x=-117.9290951&y=34.0901249
60374054003,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374054003&x=-117.9358317&y=34.0886532
60374054004,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374054004&x=-117.9330308&y=34.0944877
60374055001,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374055001&x=-117.9235714&y=34.081508
60374055002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374055002&x=-117.923764&y=34.075638
60374055004,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374055004&x=-117.9298989&y=34.0846442
60374055005,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374055005&x=-117.9309271&y=34.0776294
60374055006,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374055006&x=-117.929667&y=34.0810509
60374056001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374056001&x=-117.9200556&y=34.0841754
60374056002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374056002&x=-117.9166695&y=34.0773331
60374056003,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374056003&x=-117.9175289&y=34.0740888
60374056004,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374056004&x=-117.9107518&y=34.0750533
60374056005,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374056005&x=-117.9121547&y=34.0818524
60374057011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374057011&x=-117.9209952&y=34.0939976
60374057012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374057012&x=-117.921387&y=34.0899999
60374057021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374057021&x=-117.9120635&y=34.095932
60374057022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374057022&x=-117.9121403&y=34.0883656
60374058001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374058001&x=-117.9033682&y=34.1035783
60374058002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374058002&x=-117.9132324&y=34.1032329
60374058003,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374058003&x=-117.9216786&y=34.1034398
60374059001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374059001&x=-117.8858598&y=34.1030805
60374059002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374059002&x=-117.8945966&y=34.1030718
60374060002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374060002&x=-117.9035009&y=34.0959892
60374060003,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374060003&x=-117.9043015&y=34.0903532
60374060004,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374060004&x=-117.9014476&y=34.0846046
60374061012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374061012&x=-117.8876199&y=34.0887933
60374061013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374061013&x=-117.8930024&y=34.0925859
60374061021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374061021&x=-117.8844427&y=34.0786388
60374061022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374061022&x=-117.892492&y=34.0800782
60374061024,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374061024&x=-117.8846399&y=34.0840317
60374062001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374062001&x=-117.891637&y=34.0748295
60374062002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374062002&x=-117.9055393&y=34.0827416
60374062003,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374062003&x=-117.9033132&y=34.0755612
60374063001,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374063001&x=-117.8746737&y=34.0639583
60374063002,12.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374063002&x=-117.8778643&y=34.0549939
60374064021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374064021&x=-117.8946515&y=34.0591512
60374064022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374064022&x=-117.9034359&y=34.0592322
60374064023,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374064023&x=-117.9034895&y=34.0556049
60374064111,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374064111&x=-117.89487&y=34.0704578
60374064112,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374064112&x=-117.9026522&y=34.0690451
60374064121,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374064121&x=-117.8979372&y=34.0658446
60374064122,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374064122&x=-117.8989684&y=34.0628264
60374065001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374065001&x=-117.9120824&y=34.0703878
60374065002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374065002&x=-117.9128394&y=34.0660315
60374065003,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374065003&x=-117.923346&y=34.0629716
60374065004,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374065004&x=-117.9188723&y=34.0663578
60374065005,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374065005&x=-117.9198362&y=34.0697891
60374066011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374066011&x=-117.9122888&y=34.0575109
60374066012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374066012&x=-117.9167242&y=34.0521028
60374066013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374066013&x=-117.9211049&y=34.057593
60374066021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374066021&x=-117.9304511&y=34.0590368
60374066022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374066022&x=-117.9325823&y=34.0556641
60374066024,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374066024&x=-117.9338879&y=34.0509394
60374067011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374067011&x=-117.9483845&y=34.0565814
60374067013,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374067013&x=-117.9422423&y=34.0561082
60374067021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374067021&x=-117.944661&y=34.0685843
60374067023,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374067023&x=-117.9407795&y=34.0626211
60374067024,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374067024&x=-117.9317815&y=34.0694292
60374068001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374068001&x=-117.950676&y=34.0698685
60374068002,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374068002&x=-117.9527721&y=34.0594572
60374068003,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374068003&x=-117.9565557&y=34.0664777
60374069011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374069011&x=-117.963242&y=34.0633507
60374069012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374069012&x=-117.9690971&y=34.0603498
60374069013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374069013&x=-117.9720118&y=34.0560227
60374069022,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374069022&x=-117.968952&y=34.0526871
60374069023,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374069023&x=-117.959741&y=34.0609287
60374070012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374070012&x=-117.9741139&y=34.0625907
60374070013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374070013&x=-117.9779565&y=34.0585682
60374070022,14.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374070022&x=-117.9966465&y=34.0555527
60374071011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374071011&x=-117.9768884&y=34.0510371
60374071013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374071013&x=-117.9713806&y=34.0473163
60374071014,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374071014&x=-117.9679519&y=34.0447423
60374071021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374071021&x=-117.9815473&y=34.0472072
60374071022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374071022&x=-117.9764333&y=34.0438146
60374071023,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374071023&x=-117.9724235&y=34.04008
60374072001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374072001&x=-117.9636844&y=34.0341256
60374072002,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374072002&x=-117.9684341&y=34.0376104
60374072003,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374072003&x=-117.9587431&y=34.0300266
60374072004,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374072004&x=-117.9534294&y=34.0306608
60374072005,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374072005&x=-117.953846&y=34.034599
60374073011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374073011&x=-117.9642848&y=34.0494943
60374073012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374073012&x=-117.9608317&y=34.0470212
60374073013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374073013&x=-117.9566105&y=34.0442179
60374073014,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374073014&x=-117.9532868&y=34.0412064
60374073021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374073021&x=-117.9641777&y=34.041992
60374073022,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374073022&x=-117.9611773&y=34.0397275
60374073023,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374073023&x=-117.9578109&y=34.0372762
60374074001,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374074001&x=-117.9577635&y=34.0523638
60374075011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374075011&x=-117.9502686&y=34.0480928
60374075012,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374075012&x=-117.9451211&y=34.0473772
60374075013,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374075013&x=-117.9446814&y=34.043583
60374075021,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374075021&x=-117.9376079&y=34.0450445
60374075022,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374075022&x=-117.9374047&y=34.0395564
60374076011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374076011&x=-117.9443047&y=34.0390759
60374076012,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374076012&x=-117.9496588&y=34.0387826
60374076013,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374076013&x=-117.9442425&y=34.0357385
60374076021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374076021&x=-117.9468466&y=34.0323937
60374076022,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374076022&x=-117.9465216&y=34.0282782
60374076024,16.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374076024&x=-117.9410803&y=34.0329717
60374077011,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374077011&x=-117.926408&y=34.0146277
60374077012,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374077012&x=-117.9350274&y=34.0138729
60374077013,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374077013&x=-117.9302013&y=34.0124204
60374077021,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374077021&x=-117.9460365&y=34.0231203
60374077023,15.5,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374077023&x=-117.9511712&y=34.0246292
60374078011,16,https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060374078011&x=-117.92164&y=34.0267029
